Year,Value,Innovation Name,Indicator Number,Indicator Name,Description,Metric,Data Source,Comments,Spatial Scale,File,Sheet
1999,0,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2000,2,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2001,7,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2002,4,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2003,13,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2004,28,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2005,106,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2006,147,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2007,175,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2008,108,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2009,463,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2010,337,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2011,410,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2012,41,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2013,344,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2014,1716,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2015,208,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2016,193,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2017,536,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2018,646,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2019,231,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2020,33,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2021,186,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2022,39,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2023,209,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2024,6,passive buildings,1.1,Adoption over time,passive retrofits,# of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
1991,0,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
1992,0,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
1993,1,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
1994,1,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
1995,2,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
1996,2,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
1997,4,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
1998,4,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
1999,4,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2000,6,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2001,13,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2002,17,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2003,30,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2004,58,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2005,164,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2006,311,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2007,486,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2008,594,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2009,1057,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2010,1394,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2011,1804,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2012,1845,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2013,2189,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2014,3905,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2015,4113,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2016,4306,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2017,4842,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2018,5488,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2019,5719,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2020,5752,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2021,5938,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2022,5977,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2023,6186,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
2024,6192,passive buildings,1.1,Adoption over time,cumulative passive retrofits,cumulative # of retrofitted units,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
1991,1,passive buildings,2.5,Choice availability,new passive buildings,# of new passive buildings,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
1992,0,passive buildings,2.5,Choice availability,new passive buildings,# of new passive buildings,https://passivehouse-database.org/,,Global,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_3_11/passive buildings BBK 12Jan.xlsx,Global
